date,symbol,open,high,low,close,volume
2020-11-06,PNJ,48.89,49.89,48.63,48.76,1668190
2020-11-09,PNJ,49.56,49.82,48.56,49.22,1506110
2020-11-10,PNJ,49.09,49.22,48.56,48.56,1116100
2020-11-11,PNJ,48.56,48.63,47.63,47.83,1709780
2020-11-12,PNJ,47.83,48.96,47.56,48.96,889610
2020-11-13,PNJ,48.89,49.56,48.89,49.09,631180
2020-11-16,PNJ,49.16,49.29,47.96,47.96,1409570
2020-11-17,PNJ,48.56,49.22,48.16,49.22,887650
2020-11-18,PNJ,49.03,49.22,48.63,48.89,780440
2020-11-19,PNJ,49.56,49.56,48.89,49.22,1323020
2020-11-20,PNJ,49.22,49.29,48.83,48.96,646460
2020-11-23,PNJ,49.22,51.09,48.83,51.02,1959950
2020-11-24,PNJ,51.22,51.29,49.22,50.49,1122210
2020-11-25,PNJ,51.55,51.55,50.49,50.69,1091650
2020-11-26,PNJ,50.49,50.89,49.89,50.69,816530
2020-11-27,PNJ,50.69,52.48,50.56,52.42,1255000
2020-11-30,PNJ,53.08,53.08,51.82,51.82,1194810
2020-12-01,PNJ,51.22,51.89,50.95,51.89,890610
2020-12-02,PNJ,51.89,51.89,50.95,51.22,1002760
2020-12-03,PNJ,51.22,51.55,50.56,51.55,942980
2020-12-04,PNJ,51.55,52.22,51.49,52.22,904440
2020-12-07,PNJ,52.02,52.88,51.75,52.22,594550
2020-12-08,PNJ,52.48,52.75,52.28,52.62,727940
2020-12-09,PNJ,52.62,52.89,52.28,52.55,566430
2020-12-10,PNJ,52.62,52.82,48.93,48.93,964410
2020-12-11,PNJ,50.94,52.28,50.94,51.88,1089180
2020-12-14,PNJ,51.95,52.28,51.95,52.01,533210
2020-12-15,PNJ,52.22,52.95,51.08,51.68,867800
2020-12-16,PNJ,51.75,52.01,51.61,52.01,636190
2020-12-17,PNJ,51.28,51.95,50.27,50.81,1289500
2020-12-18,PNJ,50.81,51.95,50.81,51.81,582740
2020-12-21,PNJ,51.81,51.88,51.28,51.81,676290
2020-12-22,PNJ,52.08,52.75,51.61,52.48,957080
2020-12-23,PNJ,52.55,52.89,52.28,52.28,505640
2020-12-24,PNJ,52.28,52.28,50.94,51.55,497430
2020-12-25,PNJ,51.28,52.08,51.08,52.08,571620
2020-12-28,PNJ,52.62,52.62,51.81,52.15,735450
2020-12-29,PNJ,52.28,52.82,51.88,52.62,1003660
2020-12-30,PNJ,52.95,54.5,52.95,53.89,1345200
2020-12-31,PNJ,54.09,54.43,53.89,54.29,681980
2021-01-04,PNJ,54.63,55.03,54.03,54.76,743400
2021-01-05,PNJ,54.29,54.83,54.03,54.5,534700
2021-01-06,PNJ,54.96,55.1,54.29,54.43,721900
2021-01-07,PNJ,54.43,54.7,54.16,54.7,582700
2021-01-08,PNJ,54.96,55.63,54.16,55.23,554000
2021-01-11,PNJ,55.63,55.63,55.1,55.43,579000
2021-01-12,PNJ,55.57,55.63,55.1,55.57,561700
2021-01-13,PNJ,55.97,56.17,55.43,55.43,448100
2021-01-14,PNJ,55.97,55.97,54.83,55.03,476100
2021-01-15,PNJ,55.03,55.63,55.03,55.3,530900
2021-01-18,PNJ,56.3,56.64,55.63,56.24,641400
2021-01-19,PNJ,55.84,56.04,52.35,52.95,857500
2021-01-20,PNJ,52.95,54.09,52.28,53.96,978200
2021-01-21,PNJ,54.29,55.57,53.96,55.23,419300
2021-01-22,PNJ,55.63,56.98,55.43,56.3,716000
2021-01-25,PNJ,56.71,58.32,56.3,58.32,1264300
2021-01-26,PNJ,58.32,58.32,56.37,56.98,595600
2021-01-27,PNJ,56.91,57.98,53.02,55.97,663300
2021-01-28,PNJ,52.28,54.29,52.08,52.08,1106100
2021-01-29,PNJ,50.27,55.7,50.27,55.7,901800
2021-02-01,PNJ,54.96,55.57,52.28,52.82,600700
2021-02-02,PNJ,52.28,54.9,52.15,54.63,599800
2021-02-03,PNJ,55.97,55.97,54.56,55.57,639700
2021-02-04,PNJ,55.5,55.57,54.29,55.57,649600
2021-02-05,PNJ,55.57,56.3,54.9,56.24,620600
2021-02-08,PNJ,56.1,56.3,53.62,54.23,644100
