date,symbol,open,high,low,close,volume
2019-03-06,VNM,83.53,84.0,81.47,82.94,711250
2019-03-07,VNM,83.12,83.53,82.06,82.18,708000
2019-03-08,VNM,81.77,82.06,79.77,80.59,980860
2019-03-11,VNM,80.29,81.71,80.29,80.94,423100
2019-03-12,VNM,81.18,82.06,81.18,81.77,560360
2019-03-13,VNM,82.06,82.41,81.29,81.35,616010
2019-03-14,VNM,81.77,81.77,80.41,80.88,920860
2019-03-15,VNM,80.71,81.18,80.29,80.59,1254050
2019-03-18,VNM,81.18,81.53,80.88,81.18,910690
2019-03-19,VNM,81.18,81.18,80.35,80.53,936230
2019-03-20,VNM,80.29,81.47,79.53,81.47,1269860
2019-03-21,VNM,81.77,82.29,80.0,80.0,885480
2019-03-22,VNM,80.0,80.59,79.71,80.29,526570
2019-03-25,VNM,79.24,80.29,79.18,80.29,582580
2019-03-26,VNM,80.29,80.82,80.0,80.29,684470
2019-03-27,VNM,80.35,80.71,80.18,80.29,682000
2019-03-28,VNM,80.24,80.29,79.53,79.53,816770
2019-03-29,VNM,79.53,80.29,79.29,79.29,1357400
2019-04-01,VNM,79.71,81.53,79.41,81.53,796720
2019-04-02,VNM,82.29,82.29,80.77,81.77,1233340
2019-04-03,VNM,81.77,81.77,80.94,81.47,683970
2019-04-04,VNM,81.41,82.24,81.18,81.18,469730
2019-04-05,VNM,81.18,81.18,80.18,80.18,1017700
2019-04-08,VNM,80.82,81.0,80.29,80.71,546190
2019-04-09,VNM,81.12,81.12,79.41,79.65,1148040
2019-04-10,VNM,79.41,80.29,79.41,79.59,873110
2019-04-11,VNM,79.59,80.12,79.59,79.77,383850
2019-04-12,VNM,79.77,80.06,79.35,79.82,684520
2019-04-16,VNM,79.41,80.24,79.41,80.0,514140
2019-04-17,VNM,80.24,80.53,79.35,79.41,864260
2019-04-18,VNM,79.41,79.71,79.35,79.53,601240
2019-04-19,VNM,79.71,79.77,77.94,78.24,599290
2019-04-22,VNM,77.06,77.65,76.0,76.24,1417290
2019-04-23,VNM,75.35,76.18,74.53,74.71,974950
2019-04-24,VNM,75.18,76.18,74.94,76.18,482490
2019-04-25,VNM,76.24,76.29,75.47,76.18,414330
2019-04-26,VNM,76.35,76.65,76.06,76.35,565240
2019-05-02,VNM,76.47,77.12,76.29,76.47,736990
2019-05-03,VNM,77.06,77.06,76.41,77.06,486390
2019-05-06,VNM,76.65,76.65,75.29,75.94,368910
2019-05-07,VNM,76.41,76.47,76.0,76.18,723470
2019-05-08,VNM,75.35,75.94,75.29,75.29,628830
2019-05-09,VNM,75.59,75.94,75.29,75.41,287680
2019-05-10,VNM,75.59,76.53,75.59,76.53,366690
2019-05-13,VNM,76.35,78.77,76.35,78.77,974030
2019-05-14,VNM,77.77,80.24,77.77,79.71,1097910
2019-05-15,VNM,79.71,80.24,79.06,79.77,355850
2019-05-16,VNM,79.59,80.24,79.41,80.24,702130
2019-05-17,VNM,80.29,80.29,79.71,79.77,435380
2019-05-20,VNM,79.41,80.94,79.24,80.88,450900
2019-05-21,VNM,80.59,80.59,78.53,78.53,762310
2019-05-22,VNM,78.82,79.41,77.59,77.71,619370
2019-05-23,VNM,77.18,78.24,77.18,77.71,429290
2019-05-24,VNM,77.06,78.53,76.71,76.77,765150
